OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
T,comb,down,4,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.042056310921907425 
T,comb,down,4,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.048945646733045578 
T,comb,down,4,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.12728464603424072 
T,comb,down,4,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.19305902719497681 
T,comb,down,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.25875496864318848 
T,comb,down,5,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.037998244166374207 
T,comb,down,5,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.010510038584470749 
T,comb,down,5,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.01101977750658989 
T,comb,down,5,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.010146372020244598 
T,comb,down,5,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.012016088701784611 
T,comb,down,5,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.013984470628201962 
T,comb,down,5,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.036367043852806091 
T,comb,down,5,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.055159721523523331 
T,comb,down,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.073929987847805023 
T,comb,down_correlated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0252817113396 
T,comb,down_correlated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0265372621358 
T,comb,down_correlated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.1058941816 
T,comb,down_correlated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.162318709528 
T,comb,down_correlated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0299387464543 
T,comb,down_correlated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0302372934563 
T,comb,down_correlated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.11510769827 
T,comb,down_correlated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.187271803302 
T,comb,down_correlated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0264950258169 
T,comb,down_correlated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0072233459391 
T,comb,down_correlated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0075820746438 
T,comb,down_correlated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0302554828833 
T,comb,down_correlated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0463767732321 
T,comb,down_correlated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.00855392765089 
T,comb,down_correlated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0086392275526 
T,comb,down_correlated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0328879166961 
T,comb,down_correlated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0535062245926 
T,comb,down_correlated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.00757000798926 
T,comb,down_uncorrelated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0336090517585 
T,comb,down_uncorrelated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0235986719267 
T,comb,down_uncorrelated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0706243826117 
T,comb,down_uncorrelated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.104519971864 
T,comb,down_uncorrelated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0387214126145 
T,comb,down_uncorrelated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0239434911901 
T,comb,down_uncorrelated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0666151722501 
T,comb,down_uncorrelated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.17855924923 
T,comb,down_uncorrelated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.025517829654 
T,comb,down_uncorrelated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.00960258616901 
T,comb,down_uncorrelated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.00674247797691 
T,comb,down_uncorrelated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0201783952309 
T,comb,down_uncorrelated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0298628495481 
T,comb,down_uncorrelated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0110632608436 
T,comb,down_uncorrelated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.00684099726569 
T,comb,down_uncorrelated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0190329055879 
T,comb,down_uncorrelated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.0510169288866 
T,comb,down_uncorrelated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))-0.00729080860328 
T,comb,up,4,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.13299384713172913 
T,comb,up,4,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.036785133183002472 
T,comb,up,4,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.038569219410419464 
T,comb,up,4,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.035512302070856094 
T,comb,up,4,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.042056310921907425 
T,comb,up,4,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.048945646733045578 
T,comb,up,4,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.12728464603424072 
T,comb,up,4,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.19305902719497681 
T,comb,up,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.25875496864318848 
T,comb,up,5,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.037998244166374207 
T,comb,up,5,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.010510038584470749 
T,comb,up,5,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.01101977750658989 
T,comb,up,5,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.010146372020244598 
T,comb,up,5,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.012016088701784611 
T,comb,up,5,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.013984470628201962 
T,comb,up,5,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.036367043852806091 
T,comb,up,5,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.055159721523523331 
T,comb,up,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.073929987847805023 
T,comb,up_correlated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0252817113396 
T,comb,up_correlated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0265372621358 
T,comb,up_correlated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.1058941816 
T,comb,up_correlated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.162318709528 
T,comb,up_correlated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0299387464543 
T,comb,up_correlated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0302372934563 
T,comb,up_correlated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.11510769827 
T,comb,up_correlated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.187271803302 
T,comb,up_correlated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0264950258169 
T,comb,up_correlated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0072233459391 
T,comb,up_correlated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0075820746438 
T,comb,up_correlated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0302554828833 
T,comb,up_correlated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0463767732321 
T,comb,up_correlated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.00855392765089 
T,comb,up_correlated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0086392275526 
T,comb,up_correlated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0328879166961 
T,comb,up_correlated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0535062245926 
T,comb,up_correlated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.00757000798926 
T,comb,up_uncorrelated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0336090517585 
T,comb,up_uncorrelated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0235986719267 
T,comb,up_uncorrelated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0706243826117 
T,comb,up_uncorrelated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.104519971864 
T,comb,up_uncorrelated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0387214126145 
T,comb,up_uncorrelated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0239434911901 
T,comb,up_uncorrelated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0666151722501 
T,comb,up_uncorrelated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.17855924923 
T,comb,up_uncorrelated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.025517829654 
T,comb,up_uncorrelated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.00960258616901 
T,comb,up_uncorrelated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.00674247797691 
T,comb,up_uncorrelated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0201783952309 
T,comb,up_uncorrelated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0298628495481 
T,comb,up_uncorrelated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0110632608436 
T,comb,up_uncorrelated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.00684099726569 
T,comb,up_uncorrelated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0190329055879 
T,comb,up_uncorrelated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.0510169288866 
T,comb,up_uncorrelated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.654842+0.00978282*log(x+19)*log(x+18)*(3-0.347255*log(x+18))+0.00729080860328 
T,mujets,central,4,0.0,2.5,20.0,1000.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18)) 
T,mujets,central,5,0.0,2.5,20.0,1000.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18)) 
T,mujets,down,4,0.0,2.5,20.0,30.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.13225945830345154 
T,mujets,down,4,0.0,2.5,30.0,50.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.049073703587055206 
T,mujets,down,4,0.0,2.5,50.0,70.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.082863375544548035 
T,mujets,down,4,0.0,2.5,70.0,100.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.075630530714988708 
T,mujets,down,4,0.0,2.5,100.0,140.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.1840985119342804 
T,mujets,down,4,0.0,2.5,140.0,200.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.3987579345703125 
T,mujets,down,4,0.0,2.5,200.0,300.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.43613317608833313 
T,mujets,down,4,0.0,2.5,300.0,600.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.22566531598567963 
T,mujets,down,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.25857973098754883 
T,mujets,down,5,0.0,2.5,20.0,30.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.037788417190313339 
T,mujets,down,5,0.0,2.5,30.0,50.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.014021058566868305 
T,mujets,down,5,0.0,2.5,50.0,70.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.023675249889492989 
T,mujets,down,5,0.0,2.5,70.0,100.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.021608723327517509 
T,mujets,down,5,0.0,2.5,100.0,140.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.052599575370550156 
T,mujets,down,5,0.0,2.5,140.0,200.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.1139308363199234 
T,mujets,down,5,0.0,2.5,200.0,300.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.12460947781801224 
T,mujets,down,5,0.0,2.5,300.0,600.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.064475804567337036 
T,mujets,down,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.073879919946193695 
T,mujets,down_correlated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.169079219771 
T,mujets,down_correlated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0703585763516 
T,mujets,down_correlated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.353370081239 
T,mujets,down_correlated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.190853533434 
T,mujets,down_correlated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.339775423527 
T,mujets,down_correlated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0755336779502 
T,mujets,down_correlated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.113023488383 
T,mujets,down_correlated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.178921745418 
T,mujets,down_correlated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0403320655916 
T,mujets,down_correlated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0483083494137 
T,mujets,down_correlated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0201024507571 
T,mujets,down_correlated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.100962876773 
T,mujets,down_correlated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0545295813171 
T,mujets,down_correlated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0970786891222 
T,mujets,down_correlated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0215810506746 
T,mujets,down_correlated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0322924254054 
T,mujets,down_correlated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0511204951886 
T,mujets,down_correlated,5,0.0,2.5,30.0,50.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0115234479262 
T,mujets,down_uncorrelated,4,0.0,2.5,100.0,140.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.072831857989 
T,mujets,down_uncorrelated,4,0.0,2.5,70.0,100.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0277425289043 
T,mujets,down_uncorrelated,4,0.0,2.5,200.0,300.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.255620290607 
T,mujets,down_uncorrelated,4,0.0,2.5,300.0,600.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.120414964247 
T,mujets,down_uncorrelated,4,0.0,2.5,140.0,200.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.208711647854 
T,mujets,down_uncorrelated,4,0.0,2.5,50.0,70.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.034073486789 
T,mujets,down_uncorrelated,4,0.0,2.5,20.0,30.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0686895580446 
T,mujets,down_uncorrelated,4,0.0,2.5,600.0,1000.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.186682849492 
T,mujets,down_uncorrelated,4,0.0,2.5,30.0,50.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0279562670768 
T,mujets,down_uncorrelated,5,0.0,2.5,100.0,140.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0208091015203 
T,mujets,down_uncorrelated,5,0.0,2.5,70.0,100.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.00792643661444 
T,mujets,down_uncorrelated,5,0.0,2.5,200.0,300.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0730343718787 
T,mujets,down_uncorrelated,5,0.0,2.5,300.0,600.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0344042749667 
T,mujets,down_uncorrelated,5,0.0,2.5,140.0,200.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0596319007149 
T,mujets,down_uncorrelated,5,0.0,2.5,50.0,70.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.00973528166562 
T,mujets,down_uncorrelated,5,0.0,2.5,20.0,30.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0196255887857 
T,mujets,down_uncorrelated,5,0.0,2.5,600.0,1000.0,0.0,1.0,0.889184+1.03526e-05*log(x+19)*log(x+18)*(3- -30.3975*log(x+18))-0.0533379559313 
