DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, comb, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.035364653915166855" 
1, comb, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.04905589297413826" 
1, comb, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.071092776954174042" 
1, comb, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.089895777404308319" 
1, comb, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.020464235916733742" 
1, comb, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.01422478724271059" 
1, comb, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.01300483476370573" 
1, comb, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.01271999254822731" 
1, comb, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.01224341057240963" 
1, comb, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.011788218282163143" 
1, comb, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.016351964324712753" 
1, comb, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.023697592318058014" 
1, comb, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.637301*((1.+(0.479205*x))/(1.+(0.311514*x))))+0.02996525913476944" 
2, comb, central, 1, -2.4, 2.4, 20, 1000, 0, 1, "0.506673*((1.+(0.464958*x))/(1.+(0.239689*x)))" 
2, comb, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.506673*((1.+(0.464958*x))/(1.+(0.239689*x)))" 
2, comb, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.097885541617870331" 
2, comb, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.058861017227172852" 
2, comb, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.049090541899204254" 
2, comb, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.04910452663898468" 
2, comb, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.048373281955718994" 
2, comb, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.05458967387676239" 
2, comb, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.072311915457248688" 
2, comb, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.11711089313030243" 
2, comb, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.13307270407676697" 
2, comb, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.027967298403382301" 
2, comb, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.016817433759570122" 
2, comb, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.014025868847966194" 
2, comb, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.014029864221811295" 
2, comb, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.01382093783468008" 
2, comb, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.01559704914689064" 
2, comb, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.020660547539591789" 
2, comb, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.033460255712270737" 
2, comb, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))-0.038020770996809006" 
2, comb, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.097885541617870331" 
2, comb, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.058861017227172852" 
2, comb, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.049090541899204254" 
2, comb, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.04910452663898468" 
2, comb, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.048373281955718994" 
2, comb, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.05458967387676239" 
2, comb, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.072311915457248688" 
2, comb, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.11711089313030243" 
2, comb, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.13307270407676697" 
2, comb, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.027967298403382301" 
2, comb, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.016817433759570122" 
2, comb, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.014025868847966194" 
2, comb, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.014029864221811295" 
2, comb, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.01382093783468008" 
2, comb, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.01559704914689064" 
2, comb, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.020660547539591789" 
2, comb, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.033460255712270737" 
2, comb, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.506673*((1.+(0.464958*x))/(1.+(0.239689*x))))+0.038020770996809006" 
0, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.06543+0.00055966*x+-9.16387e-07*x*x+4.62639e-10*x*x*x" 
0, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06543+0.00055966*x+-9.16387e-07*x*x+4.62639e-10*x*x*x)*(1-(0.0852645+5.5816e-05*x+-8.53553e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06543+0.00055966*x+-9.16387e-07*x*x+4.62639e-10*x*x*x)*(1-(0.0839805+5.66673e-05*x+-8.66094e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06543+0.00055966*x+-9.16387e-07*x*x+4.62639e-10*x*x*x)*(1-(0.0144772))" 
0, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06543+0.00055966*x+-9.16387e-07*x*x+4.62639e-10*x*x*x)*(1+(0.0852645+5.5816e-05*x+-8.53553e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06543+0.00055966*x+-9.16387e-07*x*x+4.62639e-10*x*x*x)*(1+(0.0839805+5.66673e-05*x+-8.66094e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06543+0.00055966*x+-9.16387e-07*x*x+4.62639e-10*x*x*x)*(1+(0.0144772))" 
1, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.08958+0.000743097*x+-1.46265e-07*x*x+-1.89008e-10*x*x*x" 
1, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.08958+0.000743097*x+-1.46265e-07*x*x+-1.89008e-10*x*x*x)*(1-(0.087114+2.76812e-06*x+4.09484e-09*x*x))" 
1, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.08958+0.000743097*x+-1.46265e-07*x*x+-1.89008e-10*x*x*x)*(1-(0.0695416+2.38659e-06*x+5.18607e-09*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.08958+0.000743097*x+-1.46265e-07*x*x+-1.89008e-10*x*x*x)*(1-(0.0534645))" 
1, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.08958+0.000743097*x+-1.46265e-07*x*x+-1.89008e-10*x*x*x)*(1+(0.087114+2.76812e-06*x+4.09484e-09*x*x))" 
1, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.08958+0.000743097*x+-1.46265e-07*x*x+-1.89008e-10*x*x*x)*(1+(0.0695416+2.38659e-06*x+5.18607e-09*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.08958+0.000743097*x+-1.46265e-07*x*x+-1.89008e-10*x*x*x)*(1+(0.0534645))" 
2, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.06788+99.0473/(x*x)+0.000452847*x" 
2, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06788+99.0473/(x*x)+0.000452847*x)*(1-(0.300176+-0.000297814*x+2.47571e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06788+99.0473/(x*x)+0.000452847*x)*(1-(0.242525+-0.000382671*x+3.18786e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06788+99.0473/(x*x)+0.000452847*x)*(1-(0.1728))" 
2, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06788+99.0473/(x*x)+0.000452847*x)*(1+(0.300176+-0.000297814*x+2.47571e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06788+99.0473/(x*x)+0.000452847*x)*(1+(0.242525+-0.000382671*x+3.18786e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.06788+99.0473/(x*x)+0.000452847*x)*(1+(0.1728))" 
